,cuisine,id,ingredient_list
172,indian,1202,"garam masala, garlic, lentils, ground turmeric, asafoetida, chili powder, green chilies, onions, fenugreek leaves, roma tomatoes, salt, bay leaf, amchur, ginger, oil, coriander"
173,indian,9220,"chili powder, cumin seed, whole cloves, salt, basmati rice, garam masala, butter, onions, water, vegetable oil, frozen mixed vegetables"
174,indian,24336,"water, cilantro, green chilies, chili powder, salt, ghee, amchur, paneer, chopped cilantro, butter, all-purpose flour"
175,indian,38691,"purple onion, mustard seeds, fish, tamarind juice, green chilies, ground turmeric, grated coconut, salt, coriander, chili powder, oil, mango"
176,indian,3694,"curry powder, garlic, coconut milk, spices, firm tofu, curry leaf, red lentils, cilantro, tamarind concentrate, cherries, yellow onion, ghee"
177,indian,42071,"chickpea flour, potatoes, salt, pomegranate seeds, vegetable oil, coriander, amchur, ginger, green chile, baking powder, cumin seed"
178,indian,42234,"tumeric, ground black pepper, cauliflower florets, yellow onion, carrots, water, dry mustard, white wine vinegar, ground coriander, frozen peas, pitted date, zucchini, garlic, cayenne pepper, red bell pepper, tomato paste, kidney beans, ginger, salt, cardamom, ground cumin"
179,indian,39304,"garam masala, paprika, garlic cloves, basmati rice, tomatoes, ground red pepper, salt, greek yogurt, canola oil, peeled fresh ginger, purple onion, fresh lemon juice, ground turmeric, boneless chicken skinless thigh, large garlic cloves, ground coriander, chopped cilantro fresh, ground cumin"
180,indian,49308,"dijon mustard, curry powder, salt, butter, honey, boneless skinless chicken breast halves"
181,indian,36701,"kaffir lime leaves, crushed tomatoes, plums, lamb, mustard seeds, tumeric, cinnamon, yellow onion, cumin seed, coconut sugar, garam masala, salt, coconut cream, ghee, red chili peppers, ginger, fenugreek seeds, garlic cloves"
182,indian,15863,"chicken legs, nonfat yogurt, cilantro sprigs, ground cardamom, minced garlic, paprika, salt, raita, ground cinnamon, ground black pepper, ginger, ground coriander, ground cumin, ground cloves, lemon, purple onion, onions"
183,indian,33498,"tumeric, ginger, lemon juice, tomatoes, garam masala, garlic cloves, fresh cilantro, salt, grained, olive oil, chickpeas, onions"
184,indian,19927,"Lipton Lemon Iced Tea Mix, mango, water"
185,indian,6857,"water, garlic, onions, baby spinach, nonfat yogurt plain, ground cumin, curry powder, salt, canola oil, ginger, mustard seeds"
186,indian,1357,"baby spinach, garam masala, feta cheese, extra-virgin olive oil, nonfat plain greek yogurt"
187,indian,41296,"nutmeg, garlic powder, green cardamom, clove, mace, red food coloring, cumin seed, black peppercorns, cinnamon, brown cardamom, ground ginger, coriander seeds, salt, methi"
188,indian,49326,"vegetable broth, lentils, garam masala, salad oil, salt"
189,indian,45342,"tumeric, bananas, chicken breasts, raisins, onions, tomato paste, kosher salt, cayenne, cinnamon, garlic, red potato, water, fresh thyme, butter, cardamom pods, granny smith apples, ground black pepper, vegetable oil, ginger, coriander"
190,indian,32756,"spinach, butter, onions, garam masala, mustard seeds, ground cumin, red lentils, chili powder, coconut milk, water, salt, ground turmeric"
191,indian,17134,"fresh ginger, sweet paprika, lemon juice, plain yogurt, fenugreek, mustard oil, ground cumin, chile paste, pork loin, garlic cloves, bread, garam masala, ground coriander, cucumber"
192,indian,2001,"curry powder, ground black pepper, garlic, tomato paste, whole wheat flour, chili powder, onions, ground ginger, olive oil, boneless skinless chicken breasts, cilantro leaves, kosher salt, garam masala, light coconut milk"
193,indian,7648,"fresh spinach, potatoes, green chilies, asafetida, coconut sugar, fresh ginger, lemon, cumin seed, tomatoes, water, brown mustard seeds, ground coriander, ground cumin, tumeric, garam masala, sea salt, ghee"
194,indian,1131,"vegetable oil, chopped cilantro fresh, pepper, ground cayenne pepper, salt, plum tomatoes, eggplant, onions"
195,indian,18115,"ground chicken breast, yellow onion, ground nutmeg, garlic, greek yogurt, ground cinnamon, Italian parsley leaves, cayenne pepper, ground black pepper, salt, allspice"
196,indian,30968,"olive oil, poppy seeds, green chilies, chicken, pepper, dry coconut, garlic, ground cardamom, anise seed, coriander seeds, ginger, cumin seed, fresh coriander, chili powder, tamarind paste, onions"
197,indian,48695,"fresh cilantro, ginger, ground turmeric, moong dal, garam masala, cumin seed, lime, salt, asafetida, water, chili powder, ghee"
198,indian,4910,"curry powder, diced tomatoes, freshly ground pepper, basmati rice, fresh ginger, yellow onion, coconut milk, chili, salt, garlic cloves, canola oil, water, sweet potatoes, chickpeas, frozen peas"
199,indian,47900,"sliced almonds, condensed milk, coconut, sugar, cashew nuts"
200,indian,45253,"cooked rice, water, jalapeno chilies, margarine, low salt chicken broth, fat free yogurt, crushed tomatoes, yellow bell pepper, garlic cloves, medium shrimp, dried currants, curry powder, peeled fresh ginger, chopped onion, red bell pepper, black pepper, quinces, salt, corn starch, sliced green onions"
201,indian,473,"water, bay leaves, garlic, onions, salmon fillets, ground black pepper, parsley, carrots, peppercorns, dried thyme, dry white wine, salt, chopped fresh mint, plain yogurt, vinegar, paprika, cucumber"
202,indian,22544,"tumeric, fennel, garlic, lemon juice, pepper flakes, crushed tomatoes, cinnamon, cardamom pods, onions, black pepper, garam masala, salt, chicken pieces, brown sugar, coriander seeds, ginger, oil, ground cumin"
203,indian,46198,"chopped tomatoes, cumin seed, vegetable oil, onions, potatoes, mustard seeds, chili, ground coriander, ground turmeric"
204,indian,927,"rose water, khoa, sugar, baking soda, ground cardamom, milk, oil, water, maida flour, saffron"
205,indian,28172,"sugar, soy milk, active dry yeast, bread flour, warm water, salt, olive oil"
206,indian,23632,"whole wheat flour, chopped cilantro, water, sea salt, chaat masala, cauliflower, chili powder, onions, olive oil, green chilies, mango"
207,indian,28387,"clove, peeled fresh ginger, large garlic cloves, cumin seed, plum tomatoes, coriander seeds, dry white wine, lamb racks, chopped fresh mint, celery ribs, bay leaves, vegetable oil, chopped onion, ground turmeric, black peppercorns, lamb neck, cardamom seeds, low salt chicken broth"
208,indian,25974,"sugar, ghee, raisins, almonds, cashew nuts, atta, ground cardamom"
209,indian,46564,"vermicelli, nuts, water, ground cardamom, brown sugar, raisins, saffron, almonds, ghee"
210,indian,44055,"orange slices, cumin seed, onions, fresh ginger, vegetable oil, garlic cloves, chicken, coriander seeds, coarse salt, mustard seeds, water, whole peeled tomatoes, scallions, serrano chile"
211,indian,19172,"pineapple, diced celery, hearts of romaine, cucumber, salt, carrots, garbanzo beans, fresh lemon juice, mango"
212,indian,26759,"cooked rice, garam masala, chutney, kosher salt, greek yogurt, plain yogurt, garlic cloves, large shrimp, coconut oil, peeled fresh ginger, fresh lime juice"
213,indian,29922,"coconut oil, whole wheat flour, green chilies, water, salt, chopped cilantro fresh, tumeric, baking potatoes, onions, amchur, all-purpose flour, ground cumin"
214,indian,27836,"fresh ginger root, wholemeal flour, tumeric, sunflower oil, plain flour, zucchini, fresh coriander, cumin seed"
215,indian,11148,"garlic paste, kasuri methi, cumin seed, bay leaf, tomatoes, capsicum, salt, cardamom, ground turmeric, clove, coriander seeds, paneer, oil, onions, red chili powder, cinnamon, cilantro leaves, dried red chile peppers"
216,indian,8977,"tomatoes, bay leaves, mutton, green chilies, ghee, garam masala, cinnamon, cilantro leaves, oil, ginger paste, red chili powder, yellow food coloring, salt, curds, onions, nutmeg, mint leaves, lemon, rice, cardamom"
217,indian,29382,"coconut, vinegar, salt, ground turmeric, curry leaves, coriander powder, kappa, mustard seeds, garam masala, chili powder, oil, pepper, beef, garlic, onions"
218,indian,46324,"tumeric, salt, cumin, garam masala, ghee, moong dal, garlic cloves, green chile, shallots, basmati rice"
219,indian,4897,"water, button mushrooms, red lentils, baby spinach, garam masala, purple onion, coconut oil, diced tomatoes"
220,indian,5983,"chili, pappadams, garlic cloves, chicken broth, wafer, gingerroot, coriander, red lentils, coriander seeds, canned tomatoes, onions, tumeric, vegetable oil, cuminseed, ground cumin"
221,indian,28192,"water, garlic, mustard seeds, red cabbage, salt, ground turmeric, bay leaves, cumin seed, canola oil, coconut, curry, serrano chile"
222,indian,44271,"ground cinnamon, active dry yeast, vegetable oil, ground allspice, warm water, ground nutmeg, salt, onions, eggs, olive oil, garlic, fresh parsley, cauliflower, ground cloves, ground black pepper, all-purpose flour, ground cumin"
223,indian,35677,"rice, cumin, urad dal, oil, poha, green chilies, salt, onions"
224,indian,12972,"fresh ginger root, garden peas, ground coriander, tumeric, chili powder, paneer, onions, tomatoes, yoghurt, garlic, cumin seed, fresh coriander, vegetable oil, salt"
225,indian,4225,"tomato sauce, yoghurt, paprika, lemon juice, ground black pepper, butter, salt, ground cumin, fresh ginger, boneless skinless chicken breasts, garlic, chopped cilantro fresh, ground cinnamon, jalapeno chilies, heavy cream, cayenne pepper"
226,indian,29202,"fresh ginger, garlic, cumin seed, ground cumin, red kidney beans, ground tumeric, green chilies, chopped cilantro fresh, cayenne, salt, onions, tomato sauce, extra-virgin olive oil, ground coriander, plum tomatoes"
227,indian,44715,"black peppercorns, almonds, potatoes, salt, coriander, clove, red chili peppers, garam masala, yoghurt, green chilies, tumeric, leaves, poppyseeds, cilantro leaves, cumin, tomatoes, grated coconut, chana dal, cinnamon, oil"
228,indian,27158,"tomatoes, coriander seeds, brown mustard seeds, lemon, natural yogurt, red bell pepper, cauliflower, red chili peppers, fresh ginger root, spices, diced tomatoes, peanut oil, tumeric, garbanzo beans, balsamic vinegar, sea salt, fenugreek seeds, onions, tomato paste, fresh cilantro, ground black pepper, butter, garlic, cumin seed"
229,indian,28434,"chopped tomatoes, spring onions, sunflower oil, green pepper, chillies, chicken, ground cinnamon, garam masala, butter, button mushrooms, garlic cloves, coriander, fennel seeds, coriander seeds, chili powder, paprika, cumin seed, onions, ground cumin, water, fenugreek, red pepper, ginger, ground cardamom, ground turmeric"
230,indian,5656,"lemon, stewed tomatoes, black mustard seeds, chili pepper, cilantro, salt, ghee, fennel seeds, raw sugar, garlic, dried chile, masoor dal, ginger, cumin seed, ground turmeric"
231,indian,23220,"garam masala, chopped cilantro, crushed tomatoes, chickpeas, serrano chile, tomato paste, vegetable oil, onions, fresh ginger, greek yogurt"
232,indian,42798,"asafoetida, ground coriander, plain yogurt, canola oil, tumeric, black mustard seeds, green cabbage, salt, ground cumin"
233,indian,42914,"boneless chicken skinless thigh, russet potatoes, ground allspice, coconut milk, curry powder, ginger, carrots, fresh lime juice, kosher salt, scotch bonnet chile, scallions, squash, coconut oil, ground black pepper, garlic, thyme"
234,indian,42278,"black peppercorns, boneless chicken skinless thigh, purple onion, ground turmeric, clove, chiles, ground black pepper, tamarind paste, green chile, fresh ginger, salt, ground cumin, ground cinnamon, sugar, vegetable oil, garlic cloves"
235,indian,3806,"pearl onions, paneer, ghee, tumeric, coriander seeds, asafetida powder, water, peeled fresh ginger, cinnamon sticks, spinach, red chile powder, garlic cloves, plum tomatoes"
236,indian,826,"black pepper, raisins, onions, brown sugar, lamb stew meat, all-purpose flour, chicken stock, curry powder, salt, granny smith apples, butter, lemon juice"
237,indian,46922,"fresh coriander, salt, lemon juice, red chili powder, coriander powder, liver, ground turmeric, tomato purée, garam masala, brown cardamom, onions, garlic paste, keema, oil"
238,indian,36394,"cauliflower, cream, chili powder, salt, tumeric, garam masala, diced tomatoes, frozen peas, ground ginger, crushed tomatoes, butter, coriander, sugar, mushrooms, extra-virgin olive oil, cumin"
239,indian,21364,"salt, curds, all-purpose flour, sugar"
240,indian,41097,"green peas, cinnamon sticks, clove, chopped onion, cold water, salt, basmati rice, vegetable oil, cardamom pods"
241,indian,42281,"sea salt, lemon juice, olive oil, ground coriander, chicken, black peppercorns, cardamom pods, greek yogurt, fresh ginger, garlic cloves, ground cumin"
242,indian,10493,"tomato juice, crushed ice, celery stick, balsamic vinegar, fresh lime juice, vodka, fine sea salt, Madras curry powder, ground black pepper, fresh lemon juice"
243,indian,30744,"potatoes, fresh mint, curry powder, fat skimmed chicken broth, tomatoes, salt, nonfat yogurt, lentils"
244,indian,29324,"ground coriander, ground ginger, ground turmeric, mustard seeds, crushed red pepper flakes, ground cumin"
245,indian,31618,"ground blanched almonds, cauliflower florets, fresh lemon juice, plain whole-milk yogurt, white onion, ground red pepper, garlic cloves, chopped cilantro fresh, water, salt, cinnamon sticks, ground turmeric, clove, peeled fresh ginger, cardamom pods, bay leaf, canola oil"
246,indian,33524,"curry powder, ginger, green chilies, ground turmeric, cider vinegar, yoghurt, salt, fresh lemon juice, tomatoes, garam masala, garlic, cumin seed, ground cumin, water, crushed red pepper flakes, chickpeas, onions"
247,indian,16094,"coriander seeds, paneer, ghee, tomatoes, ginger, fenugreek seeds, chili powder, purple onion, greens, fresh leav spinach, garlic, cumin seed"
248,indian,42711,"curry leaves, cinnamon, black mustard seeds, canola oil, red chili powder, salt, ground turmeric, serrano chilies, crushed red pepper flakes, onions, red chili peppers, cumin seed, cabbage"
249,indian,46312,"curry powder, salt, chicken, coriander powder, onions, ground cumin, ground paprika, chili powder, chicken thighs, sugar, sesame oil, ground turmeric"
250,indian,29233,"hothouse cucumber, honey, fresh mint, plain yogurt, mango"
